address,bing_type,bing_confidence,bing_latitude,bing_longitude,mapquest_type,mapquest_class,mapquest_latitude,mapquest_longitude
"2244 BROADWAY, New York, NY, 10024",Address,High,40.78471139073372,-73.97914208471775,house,place,40.7846046,-73.979102
"1565 SECOND AVENUE, New York, NY, 10028",Address,High,40.77495574951172,-73.95419311523438,,,,
"606 EAST  187 STREET, New York, NY, 10458",Address,High,40.85537686944008,-73.88731397688389,,,,
"502 FRANKLIN AVE, New York, NY, 11238",Address,High,40.68158721923828,-73.95597076416016,house,place,40.68158745,-73.9559434
"102-20 37 AVENUE, New York, NY, 11368",Address,High,40.753093,-73.864486,,,,
"2040 FOREST AVE, New York, NY, 10303",Address,High,40.625221252441406,-74.15715789794922,house,place,40.6257623,-74.1558944
"196 SPRING ST, New York, NY, 10012",Address,High,40.724979,-74.00328,house,place,40.7249917,-74.0032334310226
"816 CONEY ISLAND AVE, New York, NY, 11218",Address,High,40.63750457763672,-73.96863555908203,house,place,40.63751435,-73.9685561886793
"129 E 27TH ST, New York, NY, 10016",Address,High,40.74241256713867,-73.9832534790039,house,place,40.7423719,-73.9832772919483
"125 E 54 ST, New York, NY, 10022",Address,High,40.75947952270508,-73.97108459472656,,,,
"66 WILLOUGHBY ST, New York, NY, 11201",Address,High,40.69202423095703,-73.98604583740234,house,place,40.6920238,-73.9860409013182
"725 PARK AVE, New York, NY, 10021",Address,High,40.76995991170406,-73.96445229649544,house,place,40.7698862,-73.9644037
"40 W 45TH STREET, New York, NY, 10036",Address,High,40.75598292052746,-73.98097805678844,house,place,40.75592315,-73.9812951127263
"159B EAST 170TH ST, New York, NY, 10452",Address,High,40.839309,-73.914466,residential,highway,40.8391143,-73.9147273
"49 GRAND CENTRAL TERMINAL, New York, NY, 10017",Address,High,40.75213126838207,-73.97758640348911,,,,
"141-21 ROCKAWAY BOULEVARD, New York, NY, 11436",Address,High,40.67426607012749,-73.79954069852829,house,place,40.67437975,-73.7990078629912
"74 ORCHARD STREET, New York, NY, 10002",Address,High,40.71760177612305,-73.99024200439453,house,place,40.71760475,-73.9902425877659
"135-21a 37TH AVE, New York, NY, 11354",Postcode1,Medium,40.76858139038086,-73.82711029052734,residential,highway,40.760855,-73.8329929
"226 WEST   52 STREET, New York, NY, 10019",Address,High,40.76283663511276,-73.98364283144474,,,,
"163 EINSTEIN LOOP, New York, NY, 10475",Address,High,40.86419798433781,-73.82277466356754,house,place,40.8654878571429,-73.823178
"2250 WILLIAMSBRIDGE ROAD, New York, NY, 10469",Address,High,40.85901641845703,-73.85652923583984,school,amenity,40.8590654,-73.8568075
"4718 WHITE PLAINS ROAD, New York, NY, 10470",Address,High,40.90385779738426,-73.84993001818657,house,place,40.9039904,-73.8496819
"2280 JEROME AVENUE, New York, NY, 10468",Address,High,40.58852590620518,-73.94701056182384,house,place,40.8575316129032,-73.9042783870968
"7223 37TH AVE, New York, NY, 11372",RoadBlock,Medium,40.750431060791016,-73.8778076171875,secondary,highway,40.7484818,-73.8962264
"338 E 92ND STREET, New York, NY, 10128",Address,High,40.78086853027344,-73.94759368896484,house,place,40.7808767,-73.9475892643824
"117-01 GUY R BREWER BOULEVARD, New York, NY, 11434",RoadBlock,Medium,40.677860260009766,-73.77909088134766,house,place,40.68415225,-73.782664355853
"133 MULBERRY, New York, NY, 10013",Address,High,40.71864318847656,-73.9979248046875,house,place,40.7186513,-73.9979231005346
"1029 E 167TH ST, New York, NY, 10459",Address,High,40.826995849609375,-73.88819885253906,house,place,40.8268956,-73.8882111
"61 WEST 74TH STREET, New York, NY, 10023",Address,High,40.77829286456108,-73.97666841745377,fast_food,amenity,40.7787125,-73.9774877
"133 EAST 31ST STREET, New York, NY, 10016",Address,High,40.744604989886284,-73.98124024271965,house,place,40.7446552,-73.981233
"1647 2 AVENUE, New York, NY, 10028",Address,High,40.77759552001953,-73.95230102539062,,,,
"4251 WHITE PLAINS RD, New York, NY, 10466",Address,High,40.89472219347954,-73.85678105056286,house,place,40.8948398,-73.8567968
"611 HUDSON ST, New York, NY, 10014",Address,High,40.7376915961504,-74.00571808218956,house,place,40.7376851,-74.005842
"2358 80 STREET, New York, NY, 11214",Address,High,40.602996826171875,-73.98674774169922,,,,
"146-36 45TH AVE, New York, NY, 11355",Address,High,40.7553693652153,-73.81594441831112,house,place,40.7553164,-73.8159302
"7901 ROOSEVELT AVE, New York, NY, 11372",Address,High,40.747596740722656,-73.8866195678711,secondary,highway,40.746686,-73.8929591
"440 3 AVENUE, New York, NY, 10016",Address,High,40.743629455566406,-73.98008728027344,,,,
"3703 82 STREET, New York, NY, 11372",RoadBlock,Medium,40.747840881347656,-73.88397216796875,,,,
"959 2ND AVE, New York, NY, 10022",Address,High,40.755359306931496,-73.96823957562447,house,place,40.75547985,-73.96845995
"1377 FLATBUSH AVE, New York, NY, 11210",Address,High,40.63747024536133,-73.95221710205078,house,place,40.6372885714286,-73.9522544285714
"567 7TH AVENUE, New York, NY, 10018",Address,High,40.7548942565918,-73.98745727539062,house,place,40.7548785,-73.9874482314433
"2112 36TH AVENUE, New York, NY, 11106",Address,High,40.759456634521484,-73.93648529052734,secondary,highway,40.760517,-73.9383419
"30 BROAD, New York, NY, 10004",Address,High,40.706275939941406,-74.01165008544922,cafe,amenity,40.7062033,-74.011905
"1750 1ST  AVE, New York, NY, 10128",Address,High,40.779712,-73.946907,restaurant,amenity,40.7797432,-73.9470467
"100 STANTON STREET, New York, NY, 10002",Address,High,40.72138595581055,-73.98793029785156,house,place,40.72138475,-73.9879186545133
"833 4 AVENUE, New York, NY, 11232",Address,High,40.65720748901367,-74.00090789794922,,,,
"861 WYCKOFF AVENUE, New York, NY, 11385",Address,High,40.697788,-73.907508,house,place,40.6977023,-73.9075935
"1032 UNION STREET, New York, NY, 11225",Address,High,40.66962651908398,-73.95778767764568,house,place,40.6695963823529,-73.9578122647059
"2418 BROADWAY, New York, NY, 10024",Address,High,40.79002819955349,-73.97496789693832,house,place,40.7899815,-73.9748699
"773 52ND STREET, New York, NY, 11220",Address,Medium,40.64038848876953,-74.00506591796875,house,place,40.64041785,-74.0050452163808
"267 WEST 15 STREET, New York, NY, 10011",Address,High,40.74007071554661,-74.00100879371166,,,,
"1573 ST. NICHOLAS AVE, New York, NY, 10040",Address,High,40.854079350829124,-73.93032118678093,house,place,40.8541308,-73.9304467
"160 5 AVENUE, New York, NY, 10010",Address,High,40.74024200439453,-73.99102783203125,,,,
"151 EAST 82 STREET, New York, NY, 10028",Address,High,40.776924,-73.956909,,,,
"416 THIRD AVENUE, New York, NY, 10016",Address,High,40.742732137441635,-73.98036517202854,,,,
"160 EAST 170 STREET, New York, NY, 10452",Address,High,40.83891414105892,-73.9146463572979,,,,
"42-35 MAIN STREET, New York, NY, 11355",Address,High,40.754433274269104,-73.82786616683006,secondary,highway,40.760825,-73.8307509
"118-18 LIBERTY AVE, New York, NY, 11419",Address,High,40.68613417446613,-73.8243055343628,house,place,40.6859634,-73.8243339888607
"62-08 WOODHAVEN BOULEVARD, New York, NY, 11374",Address,High,40.72684943675995,-73.87069568037987,house,place,40.7265661,-73.8707072
"4466 BAYCHESTER AVE, New York, NY, 10466",Address,High,40.90132141113281,-73.84656524658203,house,place,40.9014107,-73.8466999
"817 METROPOLITAN AVENUE, New York, NY, 11211",Address,High,40.71489715576172,-73.94158935546875,house,place,40.714872,-73.9415906655213
"400 EAST 23RD STREET, New York, NY, 10010",Address,High,40.73658116161823,-73.97831931710243,house,place,40.736737,-73.978466
"395 FLATBUSH AVE, New York, NY, 11201",Address,High,40.67584656178951,-73.97142805159092,primary,highway,40.688761,-73.9808429
"113-30 QUEENS BLVD, New York, NY, 11375",Address,High,40.71734234690666,-73.83573241531849,trunk,highway,40.7188695,-73.8376966
"529 HENRY STREET, New York, NY, 11231",Address,High,40.68357467651367,-73.99945068359375,house,place,40.6835701,-73.9994449
"145 ATLANTIC AVENUE, New York, NY, 11201",Address,High,40.690723,-73.995193,house,place,40.69069895,-73.9951976449477
"1791 MONROE AVE, New York, NY, 10457",Address,High,40.84648735821247,-73.90655815601349,house,place,40.8463272105263,-73.9066256315789
"361 6TH AVE, New York, NY, 10014",Address,High,40.73233413696289,-74.00081634521484,house,place,40.7322974,-74.0007511
"106-61 160 STREET, New York, NY, 11433",Address,High,40.69801568984985,-73.79490919411182,,,,
"302 METROPOLITAN AVENUE, New York, NY, 11211",Address,High,40.714351654052734,-73.95795440673828,house,place,40.71438865,-73.9579446
"1267 CONEY ISLAND AVE, New York, NY, 11230",Address,High,40.626678,-73.965179,house,place,40.62666845,-73.9652327365245
"2670 CONEY ISLAND AVE, New York, NY, 11235",Address,High,40.59130096435547,-73.96101379394531,house,place,40.59147,-73.960778
"182 BEDFORD AVE, New York, NY, 11249",Address,High,40.717872,-73.958007,house,place,40.7178163,-73.9579136
"40-07 149 PLACE, New York, NY, 11354",Address,High,40.76321415603161,-73.81512969732285,,,,
"1421 BROADWAY, New York, NY, 11106",Address,High,40.766151428222656,-73.93272399902344,secondary,highway,40.766292,-73.9336269
"230 EAST 14 STREET, New York, NY, 10003",Address,High,40.732513,-73.986083,,,,
"3535 JEROME AVENUE, New York, NY, 10467",Address,High,40.88253490626812,-73.88152107596397,house,place,40.882664,-73.8815547
"25-37 STEINWAY STREET, New York, NY, 11103",Address,High,40.7669947296381,-73.91240268945694,house,place,40.7668844,-73.9121384870385
"123 EAST 7TH STREET, New York, NY, 10009",Address,High,40.72653579711914,-73.98411560058594,house,place,40.7264894,-73.9841482943894
"138-05 QUEENS BOULEVARD, New York, NY, 11435",Address,High,40.708767995238304,-73.8183631002903,house,place,40.7088364,-73.8182912
"1071 1ST AVE, New York, NY, 10022",Address,High,40.75938,-73.962493,house,place,40.75936995,-73.9624732221912
"1165 CASTLE HILL AVE, New York, NY, 10462",Address,High,40.83138316869736,-73.8509801030159,house,place,40.8313642,-73.8511139
"7 EAST 14TH STREET, New York, NY, 10003",Address,High,40.73587507009506,-73.9931908249855,house,place,40.7357597,-73.9924300831198
"6403 14 AVENUE, New York, NY, 11219",Address,High,40.62499237060547,-73.99860382080078,,,,
"51 DIVISION ST, New York, NY, 10002",Address,High,40.714145824313164,-73.99528428912163,house,place,40.71405785,-73.9950811
"107-14 101 AVENUE, New York, NY, 11416",Address,High,40.68716011941433,-73.83566871285439,,,,
"64-21 53 DRIVE, New York, NY, 11378",Address,High,40.7287135720253,-73.90088327229023,,,,
"449 NOSTRAND AVENUE, New York, NY, 11216",Address,High,40.68214036524296,-73.94986644387245,house,place,40.6820143,-73.9497649
"250 W 57TH ST, New York, NY, 10107",Address,High,40.766460970044136,-73.98239359259605,department_store,shop,40.7662015,-73.9827809
"1417 KINGS HIGHWAY, New York, NY, 11229",Address,High,40.608882904052734,-73.95867156982422,house,place,40.60887865,-73.9586667753686
"284 3 AVENUE, New York, NY, 10010",Address,High,40.73843765258789,-73.9837875366211,,,,
"515 MADISON AVE, New York, NY, 10022",Address,High,40.75973129272461,-73.97368621826172,house,place,40.75970235,-73.9736819578203
"254 E 204TH STREET, New York, NY, 10458",Address,High,40.873985290527344,-73.88423156738281,house,place,40.8739742,-73.88423855
"1031 RUTLAND RD, New York, NY, 11212",Address,High,40.66336441040039,-73.92578125,house,place,40.6633393,-73.9257444703486
"1800 ARCHER ST, New York, NY, 10460",Address,High,40.837473794817924,-73.86707201600075,house,place,40.8374313,-73.8669812
"598 CLARKSON AVE, New York, NY, 11203",Address,High,40.655992180109024,-73.93972434103489,house,place,40.6559346,-73.9397232
"6714 FOREST AVE, New York, NY, 11385",Address,High,40.70402526855469,-73.90189361572266,tertiary,highway,40.702449,-73.9009859
"7103 GRAND AVE, New York, NY, 11378",RoadBlock,Medium,40.728271484375,-73.89128112792969,house,place,40.7277690510204,-73.8920746938775
"170 WILLIAM ST, New York, NY, 10038",Address,High,40.71048326790333,-74.00545455515385,house,place,40.7107507,-74.0051332
"1162 CONEY ISLAND AVE, New York, NY, 11230",Address,High,40.62924049794674,-73.96606966853142,house,place,40.6291965,-73.9662237
"108 WEST  116 STREET, New York, NY, 10026",Address,High,40.80208969116211,-73.9505844116211,,,,
"96-23 57 AVENUE, New York, NY, 11368",Address,High,40.73702774941921,-73.86466138064861,,,,
"109-11 FARMERS BOULEVARD, New York, NY, 11412",Address,High,40.70368252694607,-73.76667626202106,house,place,40.7037121,-73.7665230869819
"1776 86 STREET, New York, NY, 11214",Address,High,40.607456266880035,-74.00305800139904,,,,
"735A ST. NICHOLAS AVE, New York, NY, 10031",Address,High,40.825267,-73.944236,secondary,highway,40.824705,-73.9442679
"3423 QUENTIN ROAD, New York, NY, 11234",Address,High,40.61387613415718,-73.93805332481861,house,place,40.6139127959184,-73.9380963877551
"311 EAST 60TH STREET, New York, NY, 10022",Address,High,40.761104583740234,-73.96299743652344,house,place,40.7610586,-73.9630306758953
"92 9TH AVE, New York, NY, 10011",Address,High,40.742506831884384,-74.00418385863304,house,place,40.7407600526316,-74.0053769210526
"373 west 34th st, New York, NY, 10001",Address,High,40.753180012106895,-73.99568192660809,house,place,40.7531147346939,-73.995430877551
"2751 OCEAN AVE, New York, NY, 11229",Address,High,40.594287,-73.950073,house,place,40.59427165,-73.9501657669593
"41A NEWKIRK PLAZA, New York, NY, 11226",Address,High,40.635206401348114,-73.9626793563366,,,,
"41 MONROE ST, New York, NY, 10002",Address,High,40.711608454585075,-73.9945486932993,house,place,40.7116645,-73.9945215
"169-28 HILLSIDE AVE, New York, NY, 11432",Address,High,40.710960030555725,-73.79223503172398,restaurant,amenity,40.7108847,-73.7920779
"521 W 207TH STREET, New York, NY, 10034",Address,High,40.86540985107422,-73.91939544677734,house,place,40.8652113333333,-73.9194996666667
"233 KINGSTON AVE, New York, NY, 11213",Address,High,40.67193053662777,-73.94189156591892,house,place,40.6719485,-73.9418179
"6 WEST 24 STREET, New York, NY, 10010",Address,High,40.74250030517578,-73.99034118652344,,,,
"210 WEST 94TH STREET, New York, NY, 10025",Address,High,40.792889446020126,-73.97176399827003,house,place,40.7930788,-73.9724358
"144 NEPTUNE AVENUE, New York, NY, 11235",Address,High,40.58197784423828,-73.9587173461914,house,place,40.58203045,-73.958718363
"1 EDGEWATER STREET, New York, NY, 10305",Address,High,40.62006759643555,-74.06919860839844,house,place,40.61918935,-74.0681873628607
"125 BARCLAY STREET, New York, NY, 10007",Address,High,40.714576721191406,-74.01295471191406,house,place,40.71457855,-74.0129610722525
"131-10 ROCKAWAY BOULEVARD, New York, NY, 11420",Address,High,40.67481189966202,-73.80719505250454,house,place,40.67463025,-73.8070189215341
"1 W 58TH STREET, New York, NY, 10019",Address,High,40.76375059783459,-73.97360265254974,convenience,shop,40.7687711,-73.9853107
"4212 WHITE PLAINS RD, New York, NY, 10466",Address,High,40.893776044249535,-73.85704725980759,house,place,40.8937295384615,-73.8570721538462
"85A BAYARD STREET, New York, NY, 10013",Address,High,40.71576185524464,-73.99899311363697,residential,highway,40.715633,-73.9984909
"1453 E NEW YORK AVE, New York, NY, 11212",Address,High,40.671165466308594,-73.91388702392578,house,place,40.6711057,-73.9139400194631
"719 FLATBUSH AVE, New York, NY, 11226",Address,High,40.65546,-73.959503,house,place,40.6554614,-73.959508685642
"184-11 JAMAICA AVENUE, New York, NY, 11423",Address,High,40.70927895605564,-73.77562008798122,house,place,40.70940215,-73.775661465282
"NKA LAGUARDIA AIRPORT TERMINAL C, New York, NY, 11371",,,,,,,,
"JFK INTERNATIONAL AIRPORT, New York, NY, 11430",Airport,High,40.64371109008789,-73.79000854492188,,,,
"73-17 WOODSIDE AVE, New York, NY, 11377",Address,High,40.74308015406132,-73.89137282967567,tertiary,highway,40.7428884,-73.8965232
"2501 JEROME AVENUE, New York, NY, 10468",Address,High,40.86407470703125,-73.90050506591797,house,place,40.864011,-73.9003313
"1640 3RD AVE, New York, NY, 10128",Address,High,40.782509967684746,-73.95135708153248,house,place,40.78257345,-73.9515601595993
"28 WEST   33 STREET, New York, NY, 10001",Address,High,40.7482185959816,-73.98623988032341,,,,
"NKA FLAT IRON PUBLIC PLAZA NORTH, New York, NY, 10010",Postcode1,Medium,40.73916244506836,-73.98294830322266,,,,
"894 QUINCY STREET, New York, NY, 11221",Address,High,40.68990707397461,-73.92333221435547,house,place,40.689935,-73.9233825479045
"64 GANSEVOORT ST, New York, NY, 10014",Address,High,40.73933646082878,-74.00742597877979,house,place,40.7391781,-74.00742145
"171 IRVING AVE, New York, NY, 11237",Address,High,40.70237350463867,-73.9197769165039,house,place,40.7022725,-73.9198627
"872 A FLATBUSH AVE, New York, NY, 11226",Address,High,40.65087127685547,-73.95917510986328,primary,highway,40.6511961,-73.9589004
"1560 WATSON AVE, New York, NY, 10472",Address,High,40.82625947892666,-73.87653149664402,house,place,40.8261773,-73.8765397
"2900 SOUTHERN BOULEVARD, New York, NY, 10458",Address,High,40.86681514978409,-73.8806976377964,house,place,40.8602476164384,-73.8807559863014
"4734 BROADWAY, New York, NY, 10040",Address,High,40.864923521876335,-73.928307518363,house,place,40.86485975,-73.92829925
"8318 3RD AVE, New York, NY, 11209",Address,High,40.625240325927734,-74.03064727783203,house,place,40.6252273,-74.0306037998357
"545 MYRTLE AVE, New York, NY, 11205",Address,High,40.69407272338867,-73.96258544921875,house,place,40.6940508,-73.9625829853789
"628 10 AVENUE, New York, NY, 10036",Address,High,40.7612190246582,-73.99396514892578,,,,
"530 FASHION AVE, New York, NY, 10018",Address,High,40.754104,-73.988868,,,,
"65 SHERMAN AVENUE, New York, NY, 10040",Address,High,40.86305618286133,-73.92658996582031,house,place,40.8631684,-73.9266571
"1920 AVE U, New York, NY, 11229",Address,High,40.599067,-73.951881,house,place,40.5990909,-73.9518856
"87 GRAHAM AVENUE, New York, NY, 11206",Address,High,40.704593,-73.943023,house,place,40.704585,-73.942861
"1359 BROADWAY, New York, NY, 10018",Address,High,40.751857,-73.98796,house,place,40.7517969,-73.9877666
"2172 2ND AVE, New York, NY, 10029",Address,High,40.794105529785156,-73.93953704833984,house,place,40.7941192,-73.939574
"330 HUDSON STREET, New York, NY, 10013",Address,High,40.72692108154297,-74.00691223144531,house,place,40.726747,-74.007302
"92 HESTER ST, New York, NY, 10002",Address,High,40.716209411621094,-73.99256896972656,house,place,40.7162157,-73.9925599634037
"451 GRANDVIEW AVENUE, New York, NY, 11385",Address,High,40.71070861816406,-73.90892791748047,house,place,40.7107439,-73.9088903919381
"58 WEST  183 STREET, New York, NY, 10453",Address,High,40.85905618965626,-73.90605591237545,,,,
"1394 SAINT JOHNS PL, New York, NY, 11213",Address,High,40.67036819458008,-73.93223571777344,fast_food,amenity,40.67038735,-73.9313140220269
"2765 WEBSTER AVE, New York, NY, 10458",Address,High,40.865970611572266,-73.8864974975586,house,place,40.86594785,-73.8864857212685
"4 E FORDHAM RD, New York, NY, 10468",Address,High,40.8625752478838,-73.90072099864483,house,place,40.8624311,-73.9006058
"25-21 STEINWAY STREET, New York, NY, 11103",Address,High,40.767361521720886,-73.91210563480854,house,place,40.7672572,-73.9118547567502
"555 THROOP AVENUE, New York, NY, 11216",Address,High,40.68309657275677,-73.94089579582214,house,place,40.6831578,-73.9407889665816
"98 MALCOLM X BLVD, New York, NY, 11221",Address,High,40.690399169921875,-73.93084716796875,house,place,40.69040095,-73.9308217
"33 BEAVER ST, New York, NY, 10004",Address,High,40.705020278692245,-74.01172824203968,house,place,40.7047732653061,-74.012017755102
"231 MALCOLM X BLVD, New York, NY, 10027",Address,High,40.805702209472656,-73.94746398925781,house,place,40.80568875,-73.94743145
"37-05 28 AVENUE, New York, NY, 11103",Address,High,40.76618604362011,-73.91509495675564,,,,
"1417 LEXINGTON AVE, New York, NY, 10128",Address,High,40.783651918172836,-73.95248226821423,house,place,40.7836516666667,-73.9524256666667
"102-06 43 AVE, New York, NY, 11368",Address,High,40.747202038764954,-73.86255450546741,,,,
"59-24 KISSENA BLVD, New York, NY, 11355",Address,High,40.740161,-73.815444,house,place,40.7401918,-73.8154856062797
"2033 STILLWELL AVE, New York, NY, 11223",Address,High,40.597126,-73.984977,restaurant,amenity,40.5971145,-73.9850909
"513 AVENUE OF THE AMERICAS, New York, NY, 10011",Address,High,40.736999,-73.997436,house,place,40.7369959,-73.99743795
"344 3RD AVENUE, New York, NY, 10010",Address,High,40.740489,-73.982315,house,place,40.7403635,-73.982154
"4616 5TH AVE, New York, NY, 11220",Address,High,40.647144,-74.008598,house,place,40.64713875,-74.0085962119192
"1509 2 AVENUE, New York, NY, 10075",Address,High,40.773067474365234,-73.95561981201172,,,,
"90 WYTHE AVE., New York, NY, 11249",Address,High,40.72175598144531,-73.95833587646484,bar,amenity,40.7217038,-73.9582538
"6548 METROPOLITAN AVE, New York, NY, 11379",RoadBlock,Medium,40.71329879760742,-73.87020874023438,secondary,highway,40.712727,-73.8793429
"18 WEST 25TH STREET, New York, NY, 10010",Address,High,40.74319839477539,-73.9901123046875,house,place,40.74320085,-73.9901033128361
"2170 EAST 5TH ST, New York, NY, 11223",Address,High,40.597357749938965,-73.96685622632504,house,place,40.5973748604651,-73.9669009767442
"1291 LEXINGTON AVE, New York, NY, 10028",Address,High,40.780028253793716,-73.9551255851984,house,place,40.7799255,-73.9550982
"94-09 101 AVENUE, New York, NY, 11416",Address,High,40.684145987033844,-73.84662888944149,,,,
"523 3RD AVENUE, New York, NY, 10016",Address,High,40.7462,-73.977455,house,place,40.7462278,-73.9775381
"1002 CORTELYOU RD, New York, NY, 11218",Address,High,40.6391487121582,-73.96854400634766,house,place,40.639137,-73.9685419462281
"367 W 34TH ST, New York, NY, 10001",Address,High,40.75313575565815,-73.99557799100876,house,place,40.7533605,-73.9958405
"157 PROSPECT PARK SW, New York, NY, 11218",Address,High,40.6548897922039,-73.97339008748531,house,place,40.6548862,-73.9735103
"170 7 AVENUE SOUTH, New York, NY, 10014",Address,High,40.73542043566704,-74.00183692574501,,,,
"61-23 SPRINGFIELD BOULEVARD, New York, NY, 11364",Address,High,40.74850358068943,-73.75632226467133,house,place,40.7484844,-73.7561168
"2259 CHURCH AVE, New York, NY, 11226",Address,High,40.650753,-73.956878,house,place,40.6507554,-73.9568733472079
"184 E 116TH ST, New York, NY, 10029",Address,High,40.798133835196495,-73.94057460129261,house,place,40.7979158,-73.9403388
"125-22 QUEENS BOULEVARD, New York, NY, 11415",RoadBlock,Medium,40.713809967041016,-73.83006286621094,trunk,highway,40.7096016,-73.8201377
"2350 BROADWAY, New York, NY, 10024",Address,High,40.78779602050781,-73.97640991210938,bank,amenity,40.7880383,-73.9763608
"8 SUTTER AVE, New York, NY, 11212",Address,High,40.66523641347885,-73.92281502485275,house,place,40.6651135,-73.9226058364598
"133-18 GUY R BREWER BLVD, New York, NY, 11434",Address,High,40.67407764494419,-73.77626448869705,house,place,40.67408385,-73.7765108006782
"570 KAPPOCK ST, New York, NY, 10463",Address,High,40.878508910536766,-73.91705565154552,house,place,40.8786195,-73.9170394
"237 GRAND STREET, New York, NY, 10002",Address,High,40.718215,-73.994613,house,place,40.718333,-73.9947
"57 EAST TREMONT, New York, NY, 10453",Address,High,40.851256996393204,-73.90816748142242,neighbourhood,place,40.8495446,-73.9056919
"140 58 STREET, New York, NY, 11220",Address,Medium,40.64499042928219,-74.02235850691795,,,,
"89-29 130TH STREET, New York, NY, 11418",Address,High,40.699267610907555,-73.82091656327248,house,place,40.6990415,-73.8205427979109
"555 W 42 STREET, New York, NY, 10036",Address,High,40.760963439941406,-73.99760437011719,,,,
"69A BAYARD STREET, New York, NY, 10013",Address,High,40.715423583984375,-73.99839782714844,house,place,40.7154962,-73.9983633
"54 MURRAY STREET, New York, NY, 10007",Address,High,40.7141525298357,-74.00973603129387,house,place,40.7138628,-74.0094681169218
"620 MANHATTAN AVE, New York, NY, 11222",Address,High,40.72361373901367,-73.95043182373047,house,place,40.72361045,-73.950432091727
"225 FRONT STREET, New York, NY, 10038",Address,High,40.70738220214844,-74.00202178955078,house,place,40.70738515,-74.0020741962591
"120 LAFAYETTE AVE, New York, NY, 11238",Address,High,40.68737871944904,-73.97252172231674,house,place,40.687353,-73.97251
"1142 MADISON AVE, New York, NY, 10025",Address,High,40.779941752552986,-73.95954452455044,,,,
"6724 BAY PARKWAY, New York, NY, 11204",Address,High,40.612508207559586,-73.98287370800972,house,place,40.6123027,-73.9832941
"262 ARDEN AVE, New York, NY, 10312",Address,High,40.55224299430847,-74.19094741344452,house,place,40.552847,-74.191613
"2229 65 STREET, New York, NY, 11204",Address,High,40.61354064941406,-73.9803695678711,,,,
"454 VAN BRUNT ST, New York, NY, 11231",Address,High,40.67491912841797,-74.01612854003906,house,place,40.67492465,-74.0161305904962
"109 EAST 23RD STREET, New York, NY, 10010",Address,High,40.74000030755997,-73.98580469191074,house,place,40.74005875,-73.985838
"58 WEST 56TH STREET, New York, NY, 10019",Address,High,40.7631721496582,-73.97712707519531,house,place,40.7632089,-73.9771013140902
"922 MADISON AVE, New York, NY, 10021",Address,High,40.77269744873047,-73.9649658203125,house,place,40.7727657,-73.9649028
"50 GREENWICH AVENUE, New York, NY, 10011",Address,High,40.73568798601627,-74.00051862001419,house,place,40.7357384,-74.0003440030763
"1219 1 AVENUE, New York, NY, 10065",Address,High,40.76398,-73.95919,,,,
"1624A EAST 16TH STREET, New York, NY, 11229",Address,High,40.609783083200455,-73.95758919417858,house,place,40.6098291,-73.9576664
"647 FULTON STREET, New York, NY, 11217",Address,High,40.688207522034645,-73.97910252213478,house,place,40.6883319,-73.979135
"47-57 41 STREET, New York, NY, 11104",Address,High,40.74068292975426,-73.92387248575687,,,,
"3073 BAILEY AVE, New York, NY, 10463",Address,High,40.87760433554649,-73.90284195542336,secondary,highway,40.870783,-73.9068529
"120 WEST 57TH STREET, New York, NY, 10019",Address,High,40.764556884765625,-73.97846984863281,hotel,tourism,40.76457245,-73.9784700045248
"283 VAN BRUNT ST, New York, NY, 11231",Address,High,40.678993225097656,-74.0106430053711,house,place,40.67902035,-74.01067405
"1 WEST   22 STREET, New York, NY, 10010",Address,High,40.74128341674805,-73.99044036865234,,,,
"310 9 STREET, New York, NY, 11215",Address,Medium,40.66929057240486,-73.98660399019718,,,,
"66 WATER ST, New York, NY, 11201",Address,High,40.70324130356312,-73.99146281182766,house,place,40.7030518,-73.9913957439732
"36-09 MAIN STREET, New York, NY, 11354",Address,High,40.762653574347496,-73.8317184895277,primary,highway,40.725992,-73.8214319
"4352 KATONAH AVE, New York, NY, 10470",Address,High,40.900503024458885,-73.86767417192459,house,place,40.900201,-73.867571
"380 BEDFORD PARK BLVD, New York, NY, 10458",Address,High,40.86771368980408,-73.88404101133347,house,place,40.8677518,-73.884261
"3719 BROADWAY, New York, NY, 11103",Address,High,40.75961685180664,-73.91976165771484,secondary,highway,40.7550435,-73.9106384
"1109 CLARKSON AVENUE, New York, NY, 11212",Address,High,40.66043472290039,-73.92166137695312,house,place,40.6603988,-73.9216434185335
"221-13 JAMAICA AVENUE, New York, NY, 11428",Address,High,40.71976572275162,-73.73302727937698,house,place,40.72018365,-73.7329042274269
"1 MESEROLE STREET, New York, NY, 11206",Address,High,40.70743225514889,-73.95034857094288,house,place,40.7075114,-73.9502427
"4117 UNION STREET, New York, NY, 11355",RoadBlock,Medium,40.75933074951172,-73.82595825195312,tertiary,highway,40.7637973,-73.8282035
"858 LEXINGTON AVENUE, New York, NY, 10065",Address,High,40.76582717895508,-73.96587371826172,secondary,highway,40.792248,-73.9462784
"114 7 AVENUE, New York, NY, 10011",Address,High,40.74032686650753,-73.99845868349075,,,,
"2851 86TH ST, New York, NY, 11223",Address,High,40.59226608276367,-73.97725677490234,house,place,40.59220725,-73.9773218629753
"2865 RICHMOND AVE, New York, NY, 10314",Address,High,40.576146841049194,-74.16959300637245,house,place,40.5764049,-74.169055399851
